borrower,business_type,carbon_price,price_impact,volume_impact,revenue,ebitda,ebitda_change,carbon_cost,transition_capex,cfads,dscr,interest_coverage,net_leverage,pd_multiplier,stressed_pd,stressed_lgd,ead,expected_credit_loss,ecl_rate
IntegratedCo,Integrated Oil & Gas,150,-0.05,-0.1,10260.0,2323.8900000000003,-0.22536999999999985,138.51,513.0,462.30650000000037,0.5927006410256415,7.04209090909091,1.9794396464548663,5,0.05,0.45,800,18.000000000000004,0.022500000000000006
IntegratedCo,Integrated Oil & Gas,150,-0.05,-0.15,9690.0,2194.785,-0.268405,130.815,484.5,381.06724999999983,0.4885477564102562,6.650863636363636,2.0958772727169177,5,0.05,0.45,800,18.000000000000004,0.022500000000000006
IntegratedCo,Integrated Oil & Gas,150,-0.1,0.0,10800.0,2446.2,-0.1846000000000001,145.8,540.0,539.27,0.6913717948717949,7.412727272727272,1.8804676641321234,5,0.05,0.4,800,16.000000000000004,0.020000000000000004
IntegratedCo,Integrated Oil & Gas,150,-0.1,-0.05,10260.0,2323.8900000000003,-0.22536999999999985,138.51,513.0,462.30650000000037,0.5927006410256415,7.04209090909091,1.9794396464548663,5,0.05,0.45,800,18.000000000000004,0.022500000000000006
IntegratedCo,Integrated Oil & Gas,150,-0.1,-0.1,9720.0,2201.5800000000004,-0.2661399999999998,131.22,486.0,385.3430000000003,0.4940294871794876,6.671454545454546,2.0894085157023587,5,0.05,0.45,800,18.000000000000004,0.022500000000000006
IntegratedCo,Integrated Oil & Gas,150,-0.1,-0.15,9180.0,2079.27,-0.30691,123.93,459.0,308.3795,0.39535833333333337,6.300818181818181,2.2123148989789687,5,0.05,0.45,800,18.000000000000004,0.022500000000000006
IntegratedCo,Integrated Oil & Gas,150,-0.15,0.0,10200.0,2310.3,-0.2299,137.7,510.0,453.7550000000001,0.5817371794871796,7.000909090909092,1.9910834090810716,5,0.05,0.45,800,18.000000000000004,0.022500000000000006
IntegratedCo,Integrated Oil & Gas,150,-0.15,-0.05,9690.0,2194.785,-0.268405,130.815,484.5,381.06724999999983,0.4885477564102562,6.650863636363636,2.0958772727169177,5,0.05,0.45,800,18.000000000000004,0.022500000000000006
IntegratedCo,Integrated Oil & Gas,150,-0.15,-0.1,9180.0,2079.27,-0.30691,123.93,459.0,308.3795,0.39535833333333337,6.300818181818181,2.2123148989789687,5,0.05,0.45,800,18.000000000000004,0.022500000000000006
IntegratedCo,Integrated Oil & Gas,150,-0.15,-0.15,8670.0,1963.755,-0.3454149999999999,117.045,433.5,235.69175000000018,0.3021689102564105,5.950772727272728,2.342451069507143,5,0.05,0.45,800,18.000000000000004,0.022500000000000006
IntegratedCo,Integrated Oil & Gas,150,-0.2,0.0,9600.0,2174.4,-0.2752,129.6,480.0,368.24,0.4721025641025641,6.58909090909091,2.1155261221486388,5,0.05,0.45,800,18.000000000000004,0.022500000000000006
IntegratedCo,Integrated Oil & Gas,150,-0.2,-0.05,9120.0,2065.6800000000003,-0.31143999999999994,123.12,456.0,299.8280000000002,0.38439487179487203,6.259636363636364,2.2268696022617247,5,0.05,0.45,800,18.000000000000004,0.022500000000000006
IntegratedCo,Integrated Oil & Gas,150,-0.2,-0.1,8640.0,1956.9599999999998,-0.3476800000000001,116.64,432.0,231.4159999999997,0.2966871794871791,5.9301818181818176,2.350584580165154,5,0.05,0.45,800,18.000000000000004,0.022500000000000006
IntegratedCo,Integrated Oil & Gas,150,-0.2,-0.15,8160.0,1848.24,-0.38392000000000004,110.16,408.0,163.0039999999999,0.20897948717948706,5.600727272727273,2.4888542613513396,5,0.05,0.5,800,20.0,0.025
IntegratedCo,Integrated Oil & Gas,150,-0.25,0.0,9000.0,2038.5,-0.3205,121.5,450.0,282.7249999999999,0.3624679487179486,6.177272727272728,2.2565611969585477,5,0.05,0.45,800,18.000000000000004,0.022500000000000006
IntegratedCo,Integrated Oil & Gas,150,-0.25,-0.05,8550.0,1936.575,-0.354475,115.425,427.5,218.58875000000012,0.28024198717948734,5.868409090909091,2.37532757574584,5,0.05,0.5,800,20.0,0.025
IntegratedCo,Integrated Oil & Gas,150,-0.25,-0.1,8100.0,1834.65,-0.38844999999999996,109.35,405.0,154.4525000000001,0.19801602564102577,5.559545454545455,2.5072902188428308,5,0.05,0.5,800,20.0,0.025
IntegratedCo,Integrated Oil & Gas,150,-0.25,-0.15,7650.0,1732.725,-0.42242500000000005,103.275,382.5,90.31624999999985,0.11579006410256391,5.250681818181818,2.6547778787747625,5,0.05,0.5,800,20.0,0.025
IntegratedCo,Integrated Oil & Gas,200,0.0,0.0,12000.0,2664.0,-0.11199999999999999,216.0,600.0,664.4000000000001,0.8517948717948719,8.072727272727272,1.7267267267267268,5,0.05,0.4,800,16.000000000000004,0.020000000000000004
IntegratedCo,Integrated Oil & Gas,200,0.0,-0.05,11400.0,2530.8,-0.15639999999999998,205.2,570.0,581.1800000000003,0.7451025641025645,7.66909090909091,1.8176070807649753,5,0.05,0.4,800,16.000000000000004,0.020000000000000004
IntegratedCo,Integrated Oil & Gas,200,0.0,-0.1,10800.0,2397.6,-0.20079999999999998,194.4,540.0,497.96000000000004,0.6384102564102565,7.265454545454546,1.9185852519185853,5,0.05,0.45,800,18.000000000000004,0.022500000000000006
IntegratedCo,Integrated Oil & Gas,200,0.0,-0.15,10200.0,2264.4,-0.24519999999999997,183.6,510.0,414.74,0.5317179487179488,6.861818181818182,2.0314432079137963,5,0.05,0.45,800,18.000000000000004,0.022500000000000006
IntegratedCo,Integrated Oil & Gas,200,-0.05,0.0,11400.0,2530.8,-0.15639999999999998,205.2,570.0,581.1800000000003,0.7451025641025645,7.66909090909091,1.8176070807649753,5,0.05,0.4,800,16.000000000000004,0.020000000000000004
IntegratedCo,Integrated Oil & Gas,200,-0.05,-0.05,10830.0,2404.2599999999998,-0.1985800000000001,194.94,541.5,502.12099999999987,0.6437448717948716,7.285636363636363,1.9132706113315534,5,0.05,0.4,800,16.000000000000004,0.020000000000000004
IntegratedCo,Integrated Oil & Gas,200,-0.05,-0.1,10260.0,2277.7200000000003,-0.24075999999999986,184.68,513.0,423.06200000000035,0.54238717948718,6.902181818181819,2.019563423072195,5,0.05,0.45,800,18.000000000000004,0.022500000000000006
IntegratedCo,Integrated Oil & Gas,200,-0.05,-0.15,9690.0,2151.18,-0.2829400000000001,174.42,484.5,344.00299999999993,0.4410294871794871,6.518727272727272,2.1383612714882068,5,0.05,0.45,800,18.000000000000004,0.022500000000000006
IntegratedCo,Integrated Oil & Gas,200,-0.1,0.0,10800.0,2397.6,-0.20079999999999998,194.4,540.0,497.96000000000004,0.6384102564102565,7.265454545454546,1.9185852519185853,5,0.05,0.45,800,18.000000000000004,0.022500000000000006
IntegratedCo,Integrated Oil & Gas,200,-0.1,-0.05,10260.0,2277.7200000000003,-0.24075999999999986,184.68,513.0,423.06200000000035,0.54238717948718,6.902181818181819,2.019563423072195,5,0.05,0.45,800,18.000000000000004,0.022500000000000006
IntegratedCo,Integrated Oil & Gas,200,-0.1,-0.1,9720.0,2157.84,-0.28071999999999997,174.96,486.0,348.1640000000002,0.44636410256410286,6.538909090909091,2.13176139102065,5,0.05,0.45,800,18.000000000000004,0.022500000000000006
IntegratedCo,Integrated Oil & Gas,200,-0.1,-0.15,9180.0,2037.9599999999998,-0.3206800000000001,165.24,459.0,273.26599999999985,0.3503410256410254,6.175636363636363,2.2571591199042182,5,0.05,0.45,800,18.000000000000004,0.022500000000000006
IntegratedCo,Integrated Oil & Gas,200,-0.15,0.0,10200.0,2264.4,-0.24519999999999997,183.6,510.0,414.74,0.5317179487179488,6.861818181818182,2.0314432079137963,5,0.05,0.45,800,18.000000000000004,0.022500000000000006
IntegratedCo,Integrated Oil & Gas,200,-0.15,-0.05,9690.0,2151.18,-0.2829400000000001,174.42,484.5,344.00299999999993,0.4410294871794871,6.518727272727272,2.1383612714882068,5,0.05,0.45,800,18.000000000000004,0.022500000000000006
IntegratedCo,Integrated Oil & Gas,200,-0.15,-0.1,9180.0,2037.9599999999998,-0.3206800000000001,165.24,459.0,273.26599999999985,0.3503410256410254,6.175636363636363,2.2571591199042182,5,0.05,0.45,800,18.000000000000004,0.022500000000000006
IntegratedCo,Integrated Oil & Gas,200,-0.15,-0.15,8670.0,1924.7400000000002,-0.35841999999999996,156.06,433.5,202.52900000000022,0.2596525641025644,5.832545454545455,2.3899331857809365,5,0.05,0.5,800,20.0,0.025
IntegratedCo,Integrated Oil & Gas,200,-0.2,0.0,9600.0,2131.2,-0.2896000000000001,172.8,480.0,331.52,0.425025641025641,6.458181818181818,2.1584084084084085,5,0.05,0.45,800,18.000000000000004,0.022500000000000006
IntegratedCo,Integrated Oil & Gas,200,-0.2,-0.05,9120.0,2024.64,-0.32511999999999996,164.16,456.0,264.94399999999996,0.33967179487179483,6.135272727272728,2.2720088509562193,5,0.05,0.45,800,18.000000000000004,0.022500000000000006
IntegratedCo,Integrated Oil & Gas,200,-0.2,-0.1,8640.0,1918.08,-0.36064000000000007,155.52,432.0,198.36799999999994,0.25431794871794866,5.812363636363636,2.3982315648982317,5,0.05,0.5,800,20.0,0.025
IntegratedCo,Integrated Oil & Gas,200,-0.2,-0.15,8160.0,1811.52,-0.39615999999999996,146.88,408.0,131.79199999999992,0.16896410256410246,5.489454545454546,2.5393040098922453,5,0.05,0.5,800,20.0,0.025
IntegratedCo,Integrated Oil & Gas,200,-0.25,0.0,9000.0,1998.0,-0.33399999999999996,162.0,450.0,248.29999999999995,0.3183333333333333,6.054545454545455,2.3023023023023024,5,0.05,0.45,800,18.000000000000004,0.022500000000000006
IntegratedCo,Integrated Oil & Gas,200,-0.25,-0.05,8550.0,1898.1,-0.36730000000000007,153.9,427.5,185.885,0.23831410256410254,5.751818181818182,2.4234761076866342,5,0.05,0.5,800,20.0,0.025
IntegratedCo,Integrated Oil & Gas,200,-0.25,-0.1,8100.0,1798.2,-0.40059999999999996,145.8,405.0,123.47000000000003,0.15829487179487184,5.449090909090909,2.55811366922478,5,0.05,0.5,800,20.0,0.025
IntegratedCo,Integrated Oil & Gas,200,-0.25,-0.15,7650.0,1698.3,-0.43390000000000006,137.7,382.5,61.055000000000064,0.07827564102564111,5.1463636363636365,2.7085909438850617,5,0.05,0.5,800,20.0,0.025
ServicesCo,Oilfield Services,0,0.0,0.0,3500.0,665.0,-0.050000000000000044,0.0,175.0,170.25,0.53203125,4.75,2.330827067669173,1,0.025,0.5,300,3.75,0.0125
ServicesCo,Oilfield Services,0,0.0,-0.05,3325.0,631.75,-0.09750000000000003,0.0,166.25,150.73749999999995,0.47105468749999985,4.5125,2.453502176493866,5,0.125,0.5,300,18.75,0.0625
ServicesCo,Oilfield Services,0,0.0,-0.1,3150.0,598.5,-0.14500000000000002,0.0,157.5,131.22500000000002,0.41007812500000007,4.275,2.589807852965748,5,0.125,0.5,300,18.75,0.0625
ServicesCo,Oilfield Services,0,0.0,-0.15,2975.0,565.25,-0.1925,0.0,148.75,111.71249999999998,0.3491015624999999,4.0375,2.7421494913754976,5,0.125,0.5,300,18.75,0.0625
ServicesCo,Oilfield Services,0,-0.05,0.0,3325.0,631.75,-0.09750000000000003,0.0,166.25,150.73749999999995,0.47105468749999985,4.5125,2.453502176493866,5,0.125,0.5,300,18.75,0.0625
ServicesCo,Oilfield Services,0,-0.05,-0.05,3158.75,600.1625,-0.142625,0.0,157.9375,132.200625,0.41312695312500003,4.286875,2.5826338699935434,5,0.125,0.5,300,18.75,0.0625
ServicesCo,Oilfield Services,0,-0.05,-0.1,2992.5,568.575,-0.18774999999999997,0.0,149.625,113.66375000000005,0.35519921875000016,4.06125,2.726113529437629,5,0.125,0.5,300,18.75,0.0625
ServicesCo,Oilfield Services,0,-0.05,-0.15,2826.25,536.9875,-0.23287500000000005,0.0,141.3125,95.12687499999998,0.29727148437499995,3.835625,2.8864731488163136,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,0,-0.1,0.0,3150.0,598.5,-0.14500000000000002,0.0,157.5,131.22500000000002,0.41007812500000007,4.275,2.589807852965748,5,0.125,0.5,300,18.75,0.0625
ServicesCo,Oilfield Services,0,-0.1,-0.05,2992.5,568.575,-0.18774999999999997,0.0,149.625,113.66375000000005,0.35519921875000016,4.06125,2.726113529437629,5,0.125,0.5,300,18.75,0.0625
ServicesCo,Oilfield Services,0,-0.1,-0.1,2835.0,538.65,-0.23050000000000004,0.0,141.75,96.10249999999996,0.3003203124999999,3.8474999999999997,2.8775642810730533,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,0,-0.1,-0.15,2677.5,508.725,-0.27325,0.0,133.875,78.54124999999999,0.24544140624999997,3.63375,3.046832768194997,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,0,-0.15,0.0,2975.0,565.25,-0.1925,0.0,148.75,111.71249999999998,0.3491015624999999,4.0375,2.7421494913754976,5,0.125,0.5,300,18.75,0.0625
ServicesCo,Oilfield Services,0,-0.15,-0.05,2826.25,536.9875,-0.23287500000000005,0.0,141.3125,95.12687499999998,0.29727148437499995,3.835625,2.8864731488163136,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,0,-0.15,-0.1,2677.5,508.725,-0.27325,0.0,133.875,78.54124999999999,0.24544140624999997,3.63375,3.046832768194997,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,0,-0.15,-0.15,2528.75,480.4625,-0.31362500000000004,0.0,126.4375,61.955625,0.19361132812499998,3.431875,3.226058225147644,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,0,-0.2,0.0,2800.0,532.0,-0.24,0.0,140.0,92.19999999999999,0.28812499999999996,3.8,2.9135338345864663,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,0,-0.2,-0.05,2660.0,505.4,-0.278,0.0,133.0,76.58999999999997,0.2393437499999999,3.61,3.0668777206173328,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,0,-0.2,-0.1,2520.0,478.8,-0.31599999999999995,0.0,126.0,60.98000000000002,0.19056250000000005,3.42,3.2372598162071844,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,0,-0.2,-0.15,2380.0,452.2,-0.354,0.0,119.0,45.370000000000005,0.14178125000000003,3.23,3.427686864219372,5,0.125,0.6,300,22.5,0.075
ServicesCo,Oilfield Services,0,-0.25,0.0,2625.0,498.75,-0.2875,0.0,131.25,72.6875,0.2271484375,3.5625,3.107769423558897,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,0,-0.25,-0.05,2493.75,473.8125,-0.323125,0.0,124.6875,58.05312500000002,0.18141601562500007,3.384375,3.271336235325155,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,0,-0.25,-0.1,2362.5,448.875,-0.35875,0.0,118.125,43.41874999999999,0.13568359374999997,3.20625,3.4530771372876634,5,0.125,0.6,300,22.5,0.075
ServicesCo,Oilfield Services,0,-0.25,-0.15,2231.25,423.9375,-0.39437500000000003,0.0,111.5625,28.78437500000001,0.08995117187500004,3.028125,3.6561993218339968,5,0.125,0.6,300,22.5,0.075
ServicesCo,Oilfield Services,50,0.0,0.0,3500.0,658.875,-0.05874999999999997,6.125,175.0,165.04375000000005,0.5157617187500001,4.70625,2.3524947827736673,5,0.125,0.5,300,18.75,0.0625
ServicesCo,Oilfield Services,50,0.0,-0.05,3325.0,625.93125,-0.10581250000000009,5.81875,166.25,145.79156249999994,0.4555986328124998,4.4709375,2.476310297656492,5,0.125,0.5,300,18.75,0.0625
ServicesCo,Oilfield Services,50,0.0,-0.1,3150.0,592.9875,-0.1528750000000001,5.5125,157.5,126.53937499999995,0.3954355468749998,4.235625,2.6138830919707416,5,0.125,0.5,300,18.75,0.0625
ServicesCo,Oilfield Services,50,0.0,-0.15,2975.0,560.04375,-0.1999375,5.20625,148.75,107.28718750000007,0.33527246093750024,4.000312500000001,2.7676409209101966,5,0.125,0.5,300,18.75,0.0625
ServicesCo,Oilfield Services,50,-0.05,0.0,3325.0,625.93125,-0.10581250000000009,5.81875,166.25,145.79156249999994,0.4555986328124998,4.4709375,2.476310297656492,5,0.125,0.5,300,18.75,0.0625
ServicesCo,Oilfield Services,50,-0.05,-0.05,3158.75,594.6346875,-0.15052187499999992,5.5278125,157.9375,127.501984375,0.398443701171875,4.247390625,2.6066424185857806,5,0.125,0.5,300,18.75,0.0625
ServicesCo,Oilfield Services,50,-0.05,-0.1,2992.5,563.338125,-0.19523124999999997,5.236875,149.625,109.21240625000002,0.34128876953125004,4.02384375,2.751455886284991,5,0.125,0.5,300,18.75,0.0625
ServicesCo,Oilfield Services,50,-0.05,-0.15,2826.25,532.0415624999999,-0.23994062500000013,4.9459375,141.3125,90.92282812499997,0.2841338378906249,3.8002968749999995,2.9133062325370496,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,50,-0.1,0.0,3150.0,592.9875,-0.1528750000000001,5.5125,157.5,126.53937499999995,0.3954355468749998,4.235625,2.6138830919707416,5,0.125,0.5,300,18.75,0.0625
ServicesCo,Oilfield Services,50,-0.1,-0.05,2992.5,563.338125,-0.19523124999999997,5.236875,149.625,109.21240625000002,0.34128876953125004,4.02384375,2.751455886284991,5,0.125,0.5,300,18.75,0.0625
ServicesCo,Oilfield Services,50,-0.1,-0.1,2835.0,533.68875,-0.23758749999999995,4.96125,141.75,91.88543750000002,0.2871419921875001,3.8120625,2.904314546634157,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,50,-0.1,-0.15,2677.5,504.039375,-0.27994374999999994,4.685625,133.875,74.55846874999997,0.2329952148437499,3.60028125,3.0751565787891075,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,50,-0.15,0.0,2975.0,560.04375,-0.1999375,5.20625,148.75,107.28718750000007,0.33527246093750024,4.000312500000001,2.7676409209101966,5,0.125,0.5,300,18.75,0.0625
ServicesCo,Oilfield Services,50,-0.15,-0.05,2826.25,532.0415624999999,-0.23994062500000013,4.9459375,141.3125,90.92282812499997,0.2841338378906249,3.8002968749999995,2.9133062325370496,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,50,-0.15,-0.1,2677.5,504.039375,-0.27994374999999994,4.685625,133.875,74.55846874999997,0.2329952148437499,3.60028125,3.0751565787891075,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,50,-0.15,-0.15,2528.75,476.03718749999996,-0.3199468750000001,4.4253125,126.4375,58.19410937499998,0.18185659179687494,3.400265625,3.2560481422472907,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,50,-0.2,0.0,2800.0,527.1,-0.247,4.9,140.0,88.03500000000003,0.2751093750000001,3.765,2.940618478467084,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,50,-0.2,-0.05,2660.0,500.745,-0.28464999999999996,4.655,133.0,72.63324999999998,0.22697890624999992,3.57675,3.095387872070615,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,50,-0.2,-0.1,2520.0,474.39,-0.32230000000000003,4.41,126.0,57.23149999999998,0.17884843749999996,3.3885,3.2673538649634266,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,50,-0.2,-0.15,2380.0,448.03499999999997,-0.35995,4.165,119.0,41.82974999999999,0.13071796874999997,3.2002499999999996,3.459551151137746,5,0.125,0.6,300,22.5,0.075
ServicesCo,Oilfield Services,50,-0.25,0.0,2625.0,494.15625,-0.2940625,4.59375,131.25,68.78281249999998,0.21494628906249993,3.5296875,3.1366597103648894,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,50,-0.25,-0.05,2493.75,469.4484375,-0.329359375,4.3640625,124.6875,54.34367187500004,0.16982397460937512,3.3532031250000003,3.301747063541989,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,50,-0.25,-0.1,2362.5,444.740625,-0.36465625,4.134375,118.125,39.90453124999999,0.12470166015624998,3.17671875,3.4851774559609883,5,0.125,0.6,300,22.5,0.075
ServicesCo,Oilfield Services,50,-0.25,-0.15,2231.25,420.0328125,-0.399953125,3.9046875,111.5625,25.465390624999998,0.079579345703125,3.000234375,3.6901878945469293,5,0.125,0.6,300,22.5,0.075
ServicesCo,Oilfield Services,75,0.0,0.0,3500.0,655.8125,-0.06312499999999999,9.1875,175.0,162.44062499999995,0.5076269531249998,4.684375,2.3634804155151055,5,0.125,0.5,300,18.75,0.0625
ServicesCo,Oilfield Services,75,0.0,-0.05,3325.0,623.021875,-0.10996874999999995,8.728125,166.25,143.31859375,0.44787060546874996,4.45015625,2.4878741215948477,5,0.125,0.5,300,18.75,0.0625
ServicesCo,Oilfield Services,75,0.0,-0.1,3150.0,590.23125,-0.1568124999999999,8.26875,157.5,124.19656250000003,0.3881142578125001,4.2159375,2.626089350572339,5,0.125,0.5,300,18.75,0.0625
ServicesCo,Oilfield Services,75,0.0,-0.15,2975.0,557.440625,-0.2036562500000001,7.809375,148.75,105.07453124999995,0.3283579101562498,3.9817187499999998,2.7805651947236534,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,75,-0.05,0.0,3325.0,623.021875,-0.10996874999999995,8.728125,166.25,143.31859375,0.44787060546874996,4.45015625,2.4878741215948477,5,0.125,0.5,300,18.75,0.0625
ServicesCo,Oilfield Services,75,-0.05,-0.05,3158.75,591.87078125,-0.15447031249999987,8.29171875,157.9375,125.15266406250004,0.3911020751953126,4.2276484375,2.6188148648366814,5,0.125,0.5,300,18.75,0.0625
ServicesCo,Oilfield Services,75,-0.05,-0.1,2992.5,560.7196875000001,-0.1989718749999999,7.8553125,149.625,106.98673437500008,0.3343335449218753,4.005140625,2.7643045795498304,5,0.125,0.5,300,18.75,0.0625
ServicesCo,Oilfield Services,75,-0.05,-0.15,2826.25,529.56859375,-0.24347343750000006,7.41890625,141.3125,88.82080468750002,0.2775650146484375,3.7826328124999997,2.9269107312880562,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,75,-0.1,0.0,3150.0,590.23125,-0.1568124999999999,8.26875,157.5,124.19656250000003,0.3881142578125001,4.2159375,2.626089350572339,5,0.125,0.5,300,18.75,0.0625
ServicesCo,Oilfield Services,75,-0.1,-0.05,2992.5,560.7196875000001,-0.1989718749999999,7.8553125,149.625,106.98673437500008,0.3343335449218753,4.005140625,2.7643045795498304,5,0.125,0.5,300,18.75,0.0625
ServicesCo,Oilfield Services,75,-0.1,-0.1,2835.0,531.208125,-0.24113125000000002,7.441875,141.75,89.77690625000002,0.2805528320312501,3.79434375,2.917877056191488,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,75,-0.1,-0.15,2677.5,501.6965625,-0.2832906249999999,7.0284375,133.875,72.56707812500002,0.22677211914062506,3.583546875,3.089516883026281,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,75,-0.15,0.0,2975.0,557.440625,-0.2036562500000001,7.809375,148.75,105.07453124999995,0.3283579101562498,3.9817187499999998,2.7805651947236534,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,75,-0.15,-0.05,2826.25,529.56859375,-0.24347343750000006,7.41890625,141.3125,88.82080468750002,0.2775650146484375,3.7826328124999997,2.9269107312880562,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,75,-0.15,-0.1,2677.5,501.6965625,-0.2832906249999999,7.0284375,133.875,72.56707812500002,0.22677211914062506,3.583546875,3.089516883026281,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,75,-0.15,-0.15,2528.75,473.82453124999995,-0.3231078125000001,6.63796875,126.4375,56.313351562499975,0.17597922363281243,3.3844609374999997,3.271253170263122,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,75,-0.2,0.0,2800.0,524.65,-0.25050000000000006,7.35,140.0,85.95249999999999,0.26860156249999995,3.7475,2.954350519393882,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,75,-0.2,-0.05,2660.0,498.41749999999996,-0.2879750000000001,6.9825,133.0,70.65487499999995,0.22079648437499982,3.5601249999999998,3.10984265199356,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,75,-0.2,-0.1,2520.0,472.185,-0.32545,6.615,126.0,55.35725000000002,0.17299140625000006,3.37275,3.282611688215424,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,75,-0.2,-0.15,2380.0,445.9525,-0.36292500000000005,6.2475,119.0,40.05962499999998,0.12518632812499994,3.185375,3.4757064934045667,5,0.125,0.6,300,22.5,0.075
ServicesCo,Oilfield Services,75,-0.25,0.0,2625.0,491.859375,-0.29734375,6.890625,131.25,66.83046875000002,0.20884521484375007,3.51328125,3.151307220686807,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,75,-0.25,-0.05,2493.75,467.26640625,-0.3324765625,6.54609375,124.6875,52.48894531249999,0.16402795410156248,3.3376171875,3.317165495459797,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,75,-0.25,-0.1,2362.5,442.6734375,-0.367609375,6.2015625,118.125,38.147421874999964,0.11921069335937488,3.1619531249999997,3.501452467429786,5,0.125,0.6,300,22.5,0.075
ServicesCo,Oilfield Services,75,-0.25,-0.15,2231.25,418.08046875,-0.4027421875,5.85703125,111.5625,23.80589843749999,0.07439343261718748,2.9862890625,3.7074202596315375,5,0.125,0.6,300,22.5,0.075
ServicesCo,Oilfield Services,100,0.0,0.0,3500.0,652.75,-0.0675,12.25,175.0,159.83749999999998,0.4994921874999999,4.6625,2.3745691306013024,5,0.125,0.5,300,18.75,0.0625
ServicesCo,Oilfield Services,100,0.0,-0.05,3325.0,620.1125,-0.11412500000000003,11.6375,166.25,140.84562499999993,0.4401425781249998,4.429374999999999,2.4995464532645286,5,0.125,0.5,300,18.75,0.0625
ServicesCo,Oilfield Services,100,0.0,-0.1,3150.0,587.475,-0.16074999999999995,11.025,157.5,121.85374999999999,0.38079296874999996,4.19625,2.638410145112558,5,0.125,0.5,300,18.75,0.0625
ServicesCo,Oilfield Services,100,0.0,-0.15,2975.0,554.8375,-0.2073750000000001,10.4125,148.75,102.861875,0.321443359375,3.963125,2.793610741883885,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,100,-0.05,0.0,3325.0,620.1125,-0.11412500000000003,11.6375,166.25,140.84562499999993,0.4401425781249998,4.429374999999999,2.4995464532645286,5,0.125,0.5,300,18.75,0.0625
ServicesCo,Oilfield Services,100,-0.05,-0.05,3158.75,589.1068750000001,-0.15841874999999994,11.055625,157.9375,122.80334375000007,0.3837604492187502,4.207906250000001,2.631101529752135,5,0.125,0.5,300,18.75,0.0625
ServicesCo,Oilfield Services,100,-0.05,-0.1,2992.5,558.10125,-0.20271249999999996,10.47375,149.625,104.76106250000004,0.32737832031250014,3.9864375000000005,2.777273836960587,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,100,-0.05,-0.15,2826.25,527.0956249999999,-0.2470062500000001,9.891875,141.3125,86.71878124999995,0.27099619140624986,3.7649687499999995,2.9406428861935634,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,100,-0.1,0.0,3150.0,587.475,-0.16074999999999995,11.025,157.5,121.85374999999999,0.38079296874999996,4.19625,2.638410145112558,5,0.125,0.5,300,18.75,0.0625
ServicesCo,Oilfield Services,100,-0.1,-0.05,2992.5,558.10125,-0.20271249999999996,10.47375,149.625,104.76106250000004,0.32737832031250014,3.9864375000000005,2.777273836960587,5,0.125,0.55,300,20.625,0.06875
