borrower,business_type,carbon_price,price_impact,volume_impact,revenue,ebitda,ebitda_change,carbon_cost,transition_capex,cfads,dscr,interest_coverage,net_leverage,pd_multiplier,stressed_pd,stressed_lgd,ead,expected_credit_loss,ecl_rate,baseline_pd,baseline_lgd,refined_pd_multiplier,refined_stressed_pd,refined_stressed_lgd,refined_expected_credit_loss,refined_ecl_rate,ecl_change,ecl_change_pct
IntegratedCo,Integrated Oil & Gas,50,-0.1,-0.1,9720.0,2289.0600000000004,-0.2369799999999998,43.74,486.0,459.7010000000005,0.589360256410257,6.936545454545456,2.009558508732842,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,4.5,0.045,0.45,16.2,0.02025,-1.8000000000000043,-0.10000000000000021
IntegratedCo,Integrated Oil & Gas,50,-0.1,-0.15,9180.0,2161.89,-0.27937,41.31,459.0,378.6064999999999,0.4853929487179485,6.551181818181818,2.127767832775951,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,5.5,0.055,0.45,19.8,0.02475,1.7999999999999972,0.09999999999999983
IntegratedCo,Integrated Oil & Gas,50,-0.15,0.0,10200.0,2402.1,-0.1993,45.9,510.0,531.7849999999999,0.6817756410256408,7.279090909090908,1.914991049498356,5,0.05,0.4,800,16.000000000000004,0.02,0.01,0.4,4.0,0.04,0.4,12.8,0.016,-3.200000000000003,-0.20000000000000012
IntegratedCo,Integrated Oil & Gas,50,-0.15,-0.05,9690.0,2281.995,-0.239335,43.605,484.5,455.1957499999999,0.5835842948717946,6.915136363636363,2.0157800521035325,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,4.5,0.045,0.45,16.2,0.02025,-1.8000000000000043,-0.10000000000000021
IntegratedCo,Integrated Oil & Gas,50,-0.15,-0.1,9180.0,2161.89,-0.27937,41.31,459.0,378.6064999999999,0.4853929487179485,6.551181818181818,2.127767832775951,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,5.5,0.055,0.45,19.8,0.02475,1.7999999999999972,0.09999999999999983
IntegratedCo,Integrated Oil & Gas,50,-0.15,-0.15,8670.0,2041.785,-0.3194049999999999,39.015,433.5,302.0172500000001,0.3872016025641027,6.187227272727273,2.2529306464686534,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,5.5,0.055,0.45,19.8,0.02475,1.7999999999999972,0.09999999999999983
IntegratedCo,Integrated Oil & Gas,50,-0.2,0.0,9600.0,2260.8,-0.2463999999999999,43.2,480.0,441.6800000000003,0.5662564102564106,6.850909090909092,2.0346779900920025,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,4.5,0.045,0.45,16.2,0.02025,-1.8000000000000043,-0.10000000000000021
IntegratedCo,Integrated Oil & Gas,50,-0.2,-0.05,9120.0,2147.76,-0.2840799999999999,41.04,456.0,369.5960000000002,0.4738410256410259,6.5083636363636375,2.1417663053600027,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,5.5,0.055,0.45,19.8,0.02475,1.7999999999999972,0.09999999999999983
IntegratedCo,Integrated Oil & Gas,50,-0.2,-0.1,8640.0,2034.72,-0.32176,38.88,432.0,297.5119999999997,0.3814256410256406,6.165818181818182,2.260753322324448,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,5.5,0.055,0.45,19.8,0.02475,1.7999999999999972,0.09999999999999983
IntegratedCo,Integrated Oil & Gas,50,-0.2,-0.15,8160.0,1921.68,-0.35944,36.72,408.0,225.4280000000001,0.2890102564102565,5.823272727272728,2.3937388118729443,5,0.05,0.5,800,20.0,0.025,0.01,0.4,6.0,0.06,0.5,24.0,0.03,4.0,0.2
IntegratedCo,Integrated Oil & Gas,50,-0.25,0.0,9000.0,2119.5,-0.2935,40.5,450.0,351.57500000000005,0.4507371794871795,6.422727272727273,2.17032318943147,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,5.5,0.055,0.45,19.8,0.02475,1.7999999999999972,0.09999999999999983
IntegratedCo,Integrated Oil & Gas,50,-0.25,-0.05,8550.0,2013.525,-0.3288249999999999,38.475,427.5,283.99625000000015,0.3640977564102566,6.101590909090909,2.2845507257173363,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,5.5,0.055,0.45,19.8,0.02475,1.7999999999999972,0.09999999999999983
IntegratedCo,Integrated Oil & Gas,50,-0.25,-0.1,8100.0,1907.55,-0.36415,36.45,405.0,216.4175,0.2774583333333333,5.780454545454545,2.411470210479411,5,0.05,0.5,800,20.0,0.025,0.01,0.4,6.0,0.06,0.5,24.0,0.03,4.0,0.2
IntegratedCo,Integrated Oil & Gas,50,-0.25,-0.15,7650.0,1801.575,-0.399475,34.425,382.5,148.83875000000012,0.1908189102564104,5.4593181818181815,2.553321399331141,5,0.05,0.5,800,20.0,0.025,0.01,0.4,6.5,0.065,0.5,26.0,0.0325,6.0,0.3
IntegratedCo,Integrated Oil & Gas,75,0.0,0.0,12000.0,2799.0,-0.0669999999999999,81.0,600.0,779.1500000000001,0.9989102564102564,8.481818181818182,1.6434440871739908,5,0.05,0.4,800,16.000000000000004,0.02,0.01,0.4,3.0,0.03,0.4,9.6,0.012,-6.400000000000004,-0.40000000000000013
IntegratedCo,Integrated Oil & Gas,75,0.0,-0.05,11400.0,2659.05,-0.1136499999999999,76.95,570.0,690.1925000000001,0.8848621794871796,8.057727272727274,1.7299411443936743,5,0.05,0.4,800,16.000000000000004,0.02,0.01,0.4,3.0,0.03,0.4,9.6,0.012,-6.400000000000004,-0.40000000000000013
IntegratedCo,Integrated Oil & Gas,75,0.0,-0.1,10800.0,2519.1,-0.1603,72.9,540.0,601.2350000000001,0.7708141025641028,7.633636363636364,1.8260489857488784,5,0.05,0.4,800,16.000000000000004,0.02,0.01,0.4,3.0,0.03,0.4,9.6,0.012,-6.400000000000004,-0.40000000000000013
IntegratedCo,Integrated Oil & Gas,75,0.0,-0.15,10200.0,2379.15,-0.2069499999999999,68.85,510.0,512.2775000000001,0.6567660256410258,7.209545454545455,1.9334636319694007,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,4.5,0.045,0.45,16.2,0.02025,-1.8000000000000043,-0.10000000000000021
IntegratedCo,Integrated Oil & Gas,75,-0.05,0.0,11400.0,2659.05,-0.1136499999999999,76.95,570.0,690.1925000000001,0.8848621794871796,8.057727272727274,1.7299411443936743,5,0.05,0.4,800,16.000000000000004,0.02,0.01,0.4,3.0,0.03,0.4,9.6,0.012,-6.400000000000004,-0.40000000000000013
IntegratedCo,Integrated Oil & Gas,75,-0.05,-0.05,10830.0,2526.0975,-0.1579675,73.1025,541.5,605.682875,0.7765165064102564,7.654840909090908,1.8209906783091312,5,0.05,0.4,800,16.000000000000004,0.02,0.01,0.4,3.0,0.03,0.4,9.6,0.012,-6.400000000000004,-0.40000000000000013
IntegratedCo,Integrated Oil & Gas,75,-0.05,-0.1,10260.0,2393.145,-0.202285,69.255,513.0,521.17325,0.6681708333333334,7.251954545454545,1.9221568271040828,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,4.5,0.045,0.45,16.2,0.02025,-1.8000000000000043,-0.10000000000000021
IntegratedCo,Integrated Oil & Gas,75,-0.05,-0.15,9690.0,2260.1925,-0.2466024999999999,65.4075,484.5,436.66362500000014,0.5598251602564104,6.849068181818182,2.035224875757264,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,4.5,0.045,0.45,16.2,0.02025,-1.8000000000000043,-0.10000000000000021
IntegratedCo,Integrated Oil & Gas,75,-0.1,0.0,10800.0,2519.1,-0.1603,72.9,540.0,601.2350000000001,0.7708141025641028,7.633636363636364,1.8260489857488784,5,0.05,0.4,800,16.000000000000004,0.02,0.01,0.4,3.0,0.03,0.4,9.6,0.012,-6.400000000000004,-0.40000000000000013
IntegratedCo,Integrated Oil & Gas,75,-0.1,-0.05,10260.0,2393.145,-0.202285,69.255,513.0,521.17325,0.6681708333333334,7.251954545454545,1.9221568271040828,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,4.5,0.045,0.45,16.2,0.02025,-1.8000000000000043,-0.10000000000000021
IntegratedCo,Integrated Oil & Gas,75,-0.1,-0.1,9720.0,2267.19,-0.24427,65.61,486.0,441.1115,0.5655275641025641,6.870272727272727,2.028943317498754,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,4.5,0.045,0.45,16.2,0.02025,-1.8000000000000043,-0.10000000000000021
IntegratedCo,Integrated Oil & Gas,75,-0.1,-0.15,9180.0,2141.235,-0.2862550000000001,61.965,459.0,361.0497499999997,0.4628842948717944,6.488590909090908,2.1482929244104456,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,5.5,0.055,0.45,19.8,0.02475,1.7999999999999972,0.09999999999999983
IntegratedCo,Integrated Oil & Gas,75,-0.15,0.0,10200.0,2379.15,-0.2069499999999999,68.85,510.0,512.2775000000001,0.6567660256410258,7.209545454545455,1.9334636319694007,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,4.5,0.045,0.45,16.2,0.02025,-1.8000000000000043,-0.10000000000000021
IntegratedCo,Integrated Oil & Gas,75,-0.15,-0.05,9690.0,2260.1925,-0.2466024999999999,65.4075,484.5,436.66362500000014,0.5598251602564104,6.849068181818182,2.035224875757264,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,4.5,0.045,0.45,16.2,0.02025,-1.8000000000000043,-0.10000000000000021
IntegratedCo,Integrated Oil & Gas,75,-0.15,-0.1,9180.0,2141.235,-0.2862550000000001,61.965,459.0,361.0497499999997,0.4628842948717944,6.488590909090908,2.1482929244104456,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,5.5,0.055,0.45,19.8,0.02475,1.7999999999999972,0.09999999999999983
IntegratedCo,Integrated Oil & Gas,75,-0.15,-0.15,8670.0,2022.2775,-0.3259074999999999,58.5225,433.5,285.4358750000001,0.3659434294871796,6.128113636363636,2.274663096434589,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,5.5,0.055,0.45,19.8,0.02475,1.7999999999999972,0.09999999999999983
IntegratedCo,Integrated Oil & Gas,75,-0.2,0.0,9600.0,2239.2,-0.2536,64.8,480.0,423.32,0.5427179487179487,6.785454545454545,2.0543051089674886,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,4.5,0.045,0.45,16.2,0.02025,-1.8000000000000043,-0.10000000000000021
IntegratedCo,Integrated Oil & Gas,75,-0.2,-0.05,9120.0,2127.24,-0.2909199999999999,61.56,456.0,352.1540000000002,0.4514794871794875,6.4461818181818185,2.1624264304920926,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,5.5,0.055,0.45,19.8,0.02475,1.7999999999999972,0.09999999999999983
IntegratedCo,Integrated Oil & Gas,75,-0.2,-0.1,8640.0,2015.28,-0.32824,58.32,432.0,280.98800000000006,0.3602410256410257,6.106909090909091,2.282561232186098,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,5.5,0.055,0.45,19.8,0.02475,1.7999999999999972,0.09999999999999983
IntegratedCo,Integrated Oil & Gas,75,-0.2,-0.15,8160.0,1903.32,-0.36556,55.08,408.0,209.8220000000001,0.2690025641025642,5.767636363636364,2.4168295399617508,5,0.05,0.5,800,20.0,0.025,0.01,0.4,6.0,0.06,0.5,24.0,0.03,4.0,0.2
IntegratedCo,Integrated Oil & Gas,75,-0.25,0.0,9000.0,2099.25,-0.30025,60.75,450.0,334.36249999999995,0.4286698717948717,6.361363636363636,2.1912587828986543,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,5.5,0.055,0.45,19.8,0.02475,1.7999999999999972,0.09999999999999983
IntegratedCo,Integrated Oil & Gas,75,-0.25,-0.05,8550.0,1994.2875,-0.3352375000000001,57.7125,427.5,267.64437499999985,0.3431338141025639,6.043295454545454,2.306588192524899,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,5.5,0.055,0.45,19.8,0.02475,1.7999999999999972,0.09999999999999983
IntegratedCo,Integrated Oil & Gas,75,-0.25,-0.1,8100.0,1889.325,-0.370225,54.675,405.0,200.92625,0.2575977564102564,5.725227272727273,2.434731980998505,5,0.05,0.5,800,20.0,0.025,0.01,0.4,6.0,0.06,0.5,24.0,0.03,4.0,0.2
IntegratedCo,Integrated Oil & Gas,75,-0.25,-0.15,7650.0,1784.3625,-0.4052125,51.6375,382.5,134.2081250000001,0.1720616987179488,5.407159090909091,2.5779515092925345,5,0.05,0.5,800,20.0,0.025,0.01,0.4,6.5,0.065,0.5,26.0,0.0325,6.0,0.3
IntegratedCo,Integrated Oil & Gas,100,0.0,0.0,12000.0,2772.0,-0.0759999999999999,108.0,600.0,756.1999999999998,0.9694871794871792,8.4,1.6594516594516595,5,0.05,0.4,800,16.000000000000004,0.02,0.01,0.4,3.0,0.03,0.4,9.6,0.012,-6.400000000000004,-0.40000000000000013
IntegratedCo,Integrated Oil & Gas,100,0.0,-0.05,11400.0,2633.4,-0.1221999999999999,102.6,570.0,668.3900000000003,0.8569102564102569,7.98,1.746791220475431,5,0.05,0.4,800,16.000000000000004,0.02,0.01,0.4,3.0,0.03,0.4,9.6,0.012,-6.400000000000004,-0.40000000000000013
IntegratedCo,Integrated Oil & Gas,100,0.0,-0.1,10800.0,2494.8,-0.1684,97.2,540.0,580.5799999999999,0.7443333333333333,7.56,1.8438351771685104,5,0.05,0.4,800,16.000000000000004,0.02,0.01,0.4,4.0,0.04,0.4,12.8,0.016,-3.200000000000003,-0.20000000000000012
IntegratedCo,Integrated Oil & Gas,100,0.0,-0.15,10200.0,2356.2,-0.2146,91.8,510.0,492.77,0.6317564102564103,7.14,1.9522960699431289,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,4.5,0.045,0.45,16.2,0.02025,-1.8000000000000043,-0.10000000000000021
IntegratedCo,Integrated Oil & Gas,100,-0.05,0.0,11400.0,2633.4,-0.1221999999999999,102.6,570.0,668.3900000000003,0.8569102564102569,7.98,1.746791220475431,5,0.05,0.4,800,16.000000000000004,0.02,0.01,0.4,3.0,0.03,0.4,9.6,0.012,-6.400000000000004,-0.40000000000000013
IntegratedCo,Integrated Oil & Gas,100,-0.05,-0.05,10830.0,2501.73,-0.1660899999999999,97.47,541.5,584.9704999999999,0.7499621794871794,7.581,1.8387276005004536,5,0.05,0.4,800,16.000000000000004,0.02,0.01,0.4,4.0,0.04,0.4,12.8,0.016,-3.200000000000003,-0.20000000000000012
IntegratedCo,Integrated Oil & Gas,100,-0.05,-0.1,10260.0,2370.06,-0.20998,92.34,513.0,501.55099999999993,0.6430141025641025,7.182,1.94087913386159,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,4.5,0.045,0.45,16.2,0.02025,-1.8000000000000043,-0.10000000000000021
IntegratedCo,Integrated Oil & Gas,100,-0.05,-0.15,9690.0,2238.39,-0.25387,87.21,484.5,418.1315,0.5360660256410256,6.783,2.055048494676978,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,4.5,0.045,0.45,16.2,0.02025,-1.8000000000000043,-0.10000000000000021
IntegratedCo,Integrated Oil & Gas,100,-0.1,0.0,10800.0,2494.8,-0.1684,97.2,540.0,580.5799999999999,0.7443333333333333,7.56,1.8438351771685104,5,0.05,0.4,800,16.000000000000004,0.02,0.01,0.4,4.0,0.04,0.4,12.8,0.016,-3.200000000000003,-0.20000000000000012
IntegratedCo,Integrated Oil & Gas,100,-0.1,-0.05,10260.0,2370.06,-0.20998,92.34,513.0,501.55099999999993,0.6430141025641025,7.182,1.94087913386159,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,4.5,0.045,0.45,16.2,0.02025,-1.8000000000000043,-0.10000000000000021
IntegratedCo,Integrated Oil & Gas,100,-0.1,-0.1,9720.0,2245.32,-0.2515599999999999,87.48,486.0,422.52200000000016,0.541694871794872,6.804,2.048705752409456,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,4.5,0.045,0.45,16.2,0.02025,-1.8000000000000043,-0.10000000000000021
IntegratedCo,Integrated Oil & Gas,100,-0.1,-0.15,9180.0,2120.58,-0.29314,82.62,459.0,343.49299999999994,0.440375641025641,6.426,2.1692178554923656,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,5.5,0.055,0.45,19.8,0.02475,1.7999999999999972,0.09999999999999983
IntegratedCo,Integrated Oil & Gas,100,-0.15,0.0,10200.0,2356.2,-0.2146,91.8,510.0,492.77,0.6317564102564103,7.14,1.9522960699431289,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,4.5,0.045,0.45,16.2,0.02025,-1.8000000000000043,-0.10000000000000021
IntegratedCo,Integrated Oil & Gas,100,-0.15,-0.05,9690.0,2238.39,-0.25387,87.21,484.5,418.1315,0.5360660256410256,6.783,2.055048494676978,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,4.5,0.045,0.45,16.2,0.02025,-1.8000000000000043,-0.10000000000000021
IntegratedCo,Integrated Oil & Gas,100,-0.15,-0.1,9180.0,2120.58,-0.29314,82.62,459.0,343.49299999999994,0.440375641025641,6.426,2.1692178554923656,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,5.5,0.055,0.45,19.8,0.02475,1.7999999999999972,0.09999999999999983
IntegratedCo,Integrated Oil & Gas,100,-0.15,-0.15,8670.0,2002.77,-0.33241,78.03,433.5,268.85450000000014,0.3446852564102566,6.069000000000001,2.2968189058154453,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,5.5,0.055,0.45,19.8,0.02475,1.7999999999999972,0.09999999999999983
IntegratedCo,Integrated Oil & Gas,100,-0.2,0.0,9600.0,2217.6,-0.2608,86.4,480.0,404.96,0.5191794871794873,6.72,2.0743145743145743,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,4.5,0.045,0.45,16.2,0.02025,-1.8000000000000043,-0.10000000000000021
IntegratedCo,Integrated Oil & Gas,100,-0.2,-0.05,9120.0,2106.7200000000003,-0.2977599999999999,82.08,456.0,334.7120000000002,0.429117948717949,6.384,2.1834890255942887,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,5.5,0.055,0.45,19.8,0.02475,1.7999999999999972,0.09999999999999983
IntegratedCo,Integrated Oil & Gas,100,-0.2,-0.1,8640.0,1995.84,-0.33472,77.76,432.0,264.46399999999994,0.3390564102564102,6.048,2.3047939714606382,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,5.5,0.055,0.45,19.8,0.02475,1.7999999999999972,0.09999999999999983
IntegratedCo,Integrated Oil & Gas,100,-0.2,-0.15,8160.0,1884.96,-0.37168,73.44,408.0,194.2160000000001,0.2489948717948719,5.712,2.440370087428911,5,0.05,0.5,800,20.0,0.025,0.01,0.4,6.0,0.06,0.5,24.0,0.03,4.0,0.2
IntegratedCo,Integrated Oil & Gas,100,-0.25,0.0,9000.0,2079.0,-0.307,81.0,450.0,317.1500000000001,0.4066025641025642,6.3,2.2126022126022127,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,5.5,0.055,0.45,19.8,0.02475,1.7999999999999972,0.09999999999999983
IntegratedCo,Integrated Oil & Gas,100,-0.25,-0.05,8550.0,1975.05,-0.34165,76.95,427.5,251.2925,0.3221698717948718,5.984999999999999,2.329054960633908,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,5.5,0.055,0.45,19.8,0.02475,1.7999999999999972,0.09999999999999983
IntegratedCo,Integrated Oil & Gas,100,-0.25,-0.1,8100.0,1871.1,-0.3763000000000001,72.9,405.0,185.43499999999997,0.2377371794871794,5.67,2.458446902891348,5,0.05,0.5,800,20.0,0.025,0.01,0.4,6.0,0.06,0.5,24.0,0.03,4.0,0.2
IntegratedCo,Integrated Oil & Gas,100,-0.25,-0.15,7650.0,1767.15,-0.4109499999999999,68.85,382.5,119.5775000000001,0.1533044871794873,5.355,2.603061426590838,5,0.05,0.5,800,20.0,0.025,0.01,0.4,6.5,0.065,0.5,26.0,0.0325,6.0,0.3
IntegratedCo,Integrated Oil & Gas,150,0.0,0.0,12000.0,2718.0,-0.0939999999999999,162.0,600.0,710.3000000000002,0.910641025641026,8.236363636363636,1.692420897718911,5,0.05,0.4,800,16.000000000000004,0.02,0.01,0.4,3.0,0.03,0.4,9.6,0.012,-6.400000000000004,-0.40000000000000013
IntegratedCo,Integrated Oil & Gas,150,0.0,-0.05,11400.0,2582.1,-0.1392999999999999,153.9,570.0,624.7849999999999,0.8010064102564101,7.824545454545454,1.78149568180938,5,0.05,0.4,800,16.000000000000004,0.02,0.01,0.4,3.0,0.03,0.4,9.6,0.012,-6.400000000000004,-0.40000000000000013
IntegratedCo,Integrated Oil & Gas,150,0.0,-0.1,10800.0,2446.2,-0.1846000000000001,145.8,540.0,539.27,0.6913717948717949,7.412727272727272,1.8804676641321236,5,0.05,0.4,800,16.000000000000004,0.02,0.01,0.4,4.0,0.04,0.4,12.8,0.016,-3.200000000000003,-0.20000000000000012
IntegratedCo,Integrated Oil & Gas,150,0.0,-0.15,10200.0,2310.3,-0.2299,137.7,510.0,453.7550000000001,0.5817371794871796,7.000909090909092,1.991083409081072,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,4.5,0.045,0.45,16.2,0.02025,-1.8000000000000043,-0.10000000000000021
IntegratedCo,Integrated Oil & Gas,150,-0.05,0.0,11400.0,2582.1,-0.1392999999999999,153.9,570.0,624.7849999999999,0.8010064102564101,7.824545454545454,1.78149568180938,5,0.05,0.4,800,16.000000000000004,0.02,0.01,0.4,3.0,0.03,0.4,9.6,0.012,-6.400000000000004,-0.40000000000000013
IntegratedCo,Integrated Oil & Gas,150,-0.05,-0.05,10830.0,2452.995,-0.182335,146.205,541.5,543.5457499999998,0.6968535256410253,7.433318181818182,1.8752586124309265,5,0.05,0.4,800,16.000000000000004,0.02,0.01,0.4,4.0,0.04,0.4,12.8,0.016,-3.200000000000003,-0.20000000000000012
IntegratedCo,Integrated Oil & Gas,150,-0.05,-0.1,10260.0,2323.8900000000003,-0.2253699999999998,138.51,513.0,462.3065000000004,0.5927006410256415,7.04209090909091,1.9794396464548665,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,4.5,0.045,0.45,16.2,0.02025,-1.8000000000000043,-0.10000000000000021
IntegratedCo,Integrated Oil & Gas,150,-0.05,-0.15,9690.0,2194.785,-0.268405,130.815,484.5,381.06724999999983,0.4885477564102562,6.650863636363636,2.0958772727169177,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,5.5,0.055,0.45,19.8,0.02475,1.7999999999999972,0.09999999999999983
IntegratedCo,Integrated Oil & Gas,150,-0.1,0.0,10800.0,2446.2,-0.1846000000000001,145.8,540.0,539.27,0.6913717948717949,7.412727272727272,1.8804676641321236,5,0.05,0.4,800,16.000000000000004,0.02,0.01,0.4,4.0,0.04,0.4,12.8,0.016,-3.200000000000003,-0.20000000000000012
IntegratedCo,Integrated Oil & Gas,150,-0.1,-0.05,10260.0,2323.8900000000003,-0.2253699999999998,138.51,513.0,462.3065000000004,0.5927006410256415,7.04209090909091,1.9794396464548665,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,4.5,0.045,0.45,16.2,0.02025,-1.8000000000000043,-0.10000000000000021
IntegratedCo,Integrated Oil & Gas,150,-0.1,-0.1,9720.0,2201.5800000000004,-0.2661399999999998,131.22,486.0,385.3430000000003,0.4940294871794876,6.671454545454546,2.0894085157023587,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,5.5,0.055,0.45,19.8,0.02475,1.7999999999999972,0.09999999999999983
IntegratedCo,Integrated Oil & Gas,150,-0.1,-0.15,9180.0,2079.27,-0.30691,123.93,459.0,308.3795,0.3953583333333333,6.300818181818181,2.2123148989789687,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,5.5,0.055,0.45,19.8,0.02475,1.7999999999999972,0.09999999999999983
IntegratedCo,Integrated Oil & Gas,150,-0.15,0.0,10200.0,2310.3,-0.2299,137.7,510.0,453.7550000000001,0.5817371794871796,7.000909090909092,1.991083409081072,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,4.5,0.045,0.45,16.2,0.02025,-1.8000000000000043,-0.10000000000000021
IntegratedCo,Integrated Oil & Gas,150,-0.15,-0.05,9690.0,2194.785,-0.268405,130.815,484.5,381.06724999999983,0.4885477564102562,6.650863636363636,2.0958772727169177,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,5.5,0.055,0.45,19.8,0.02475,1.7999999999999972,0.09999999999999983
IntegratedCo,Integrated Oil & Gas,150,-0.15,-0.1,9180.0,2079.27,-0.30691,123.93,459.0,308.3795,0.3953583333333333,6.300818181818181,2.2123148989789687,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,5.5,0.055,0.45,19.8,0.02475,1.7999999999999972,0.09999999999999983
IntegratedCo,Integrated Oil & Gas,150,-0.15,-0.15,8670.0,1963.755,-0.3454149999999999,117.045,433.5,235.69175000000016,0.3021689102564105,5.950772727272728,2.342451069507143,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,5.5,0.055,0.45,19.8,0.02475,1.7999999999999972,0.09999999999999983
IntegratedCo,Integrated Oil & Gas,150,-0.2,0.0,9600.0,2174.4,-0.2752,129.6,480.0,368.24,0.4721025641025641,6.58909090909091,2.1155261221486388,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,5.5,0.055,0.45,19.8,0.02475,1.7999999999999972,0.09999999999999983
IntegratedCo,Integrated Oil & Gas,150,-0.2,-0.05,9120.0,2065.6800000000003,-0.3114399999999999,123.12,456.0,299.8280000000002,0.384394871794872,6.259636363636364,2.2268696022617247,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,5.5,0.055,0.45,19.8,0.02475,1.7999999999999972,0.09999999999999983
IntegratedCo,Integrated Oil & Gas,150,-0.2,-0.1,8640.0,1956.96,-0.3476800000000001,116.64,432.0,231.4159999999997,0.2966871794871791,5.9301818181818176,2.350584580165154,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,5.5,0.055,0.45,19.8,0.02475,1.7999999999999972,0.09999999999999983
IntegratedCo,Integrated Oil & Gas,150,-0.2,-0.15,8160.0,1848.24,-0.38392,110.16,408.0,163.0039999999999,0.208979487179487,5.600727272727273,2.48885426135134,5,0.05,0.5,800,20.0,0.025,0.01,0.4,6.0,0.06,0.5,24.0,0.03,4.0,0.2
IntegratedCo,Integrated Oil & Gas,150,-0.25,0.0,9000.0,2038.5,-0.3205,121.5,450.0,282.7249999999999,0.3624679487179486,6.177272727272728,2.256561196958548,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,5.5,0.055,0.45,19.8,0.02475,1.7999999999999972,0.09999999999999983
IntegratedCo,Integrated Oil & Gas,150,-0.25,-0.05,8550.0,1936.575,-0.354475,115.425,427.5,218.5887500000001,0.2802419871794873,5.868409090909091,2.37532757574584,5,0.05,0.5,800,20.0,0.025,0.01,0.4,6.0,0.06,0.5,24.0,0.03,4.0,0.2
IntegratedCo,Integrated Oil & Gas,150,-0.25,-0.1,8100.0,1834.65,-0.3884499999999999,109.35,405.0,154.4525000000001,0.1980160256410257,5.559545454545455,2.5072902188428308,5,0.05,0.5,800,20.0,0.025,0.01,0.4,6.5,0.065,0.5,26.0,0.0325,6.0,0.3
IntegratedCo,Integrated Oil & Gas,150,-0.25,-0.15,7650.0,1732.725,-0.422425,103.275,382.5,90.31624999999984,0.1157900641025639,5.250681818181818,2.6547778787747625,5,0.05,0.5,800,20.0,0.025,0.01,0.4,6.5,0.065,0.5,26.0,0.0325,6.0,0.3
